,,,-233.79997583E-6,-3.00000000,,,,,-233.79997583E-6,1.2000000,
,,,-233.59998886E-6,-3.20000005,,,,,-233.59998886E-6,1.2000000,
,,,-233.39998734E-6,-3.00000000,,,,,-233.39998734E-6,1.2000000,
,,,-233.19998581E-6,-3.00000000,,,,,-233.19998581E-6,1.4000000,
,,,-232.99998429E-6,-3.20000005,,,,,-232.99998429E-6,1.2000000,
,,,-232.79998277E-6,-3.00000000,,,,,-232.79998277E-6,1.000000,
,,,-232.59998125E-6,-3.20000005,,,,,-232.59998125E-6,1.000000,
,,,-232.39997972E-6,-3.60000014,,,,,-232.39997972E-6,1.2000000,
,,,-232.19997820E-6,-3.20000005,,,,,-232.19997820E-6,1.000000,
,,,-231.99997668E-6,-3.40000010,,,,,-231.99997668E-6,1.000000,
,,,-231.79998971E-6,-3.40000010,,,,,-231.79998971E-6,1.000000,
,,,-231.59998818E-6,-3.20000005,,,,,-231.59998818E-6,1.000000,
,,,-231.39998666E-6,-3.40000010,,,,,-231.39998666E-6,800.000011921E-3,
,,,-231.19998514E-6,-3.20000005,,,,,-231.19998514E-6,1.000000,
,,,-230.99998361E-6,-3.40000010,,,,,-230.99998361E-6,1.000000,
,,,-230.79998209E-6,-3.40000010,,,,,-230.79998209E-6,1.000000,
,,,-230.59998057E-6,-3.40000010,,,,,-230.59998057E-6,800.000011921E-3,
,,,-230.39997905E-6,-3.40000010,,,,,-230.39997905E-6,800.000011921E-3,
,,,-230.19997752E-6,-3.60000014,,,,,-230.19997752E-6,800.000011921E-3,
,,,-229.99997600E-6,-3.79999995,,,,,-229.99997600E-6,600.000023842E-3,
,,,-229.79998903E-6,-3.60000014,,,,,-229.79998903E-6,800.000011921E-3,
,,,-229.59998751E-6,-3.60000014,,,,,-229.59998751E-6,600.000023842E-3,
,,,-229.39998598E-6,-3.60000014,,,,,-229.39998598E-6,600.000023842E-3,
,,,-229.19998446E-6,-4.00000000,,,,,-229.19998446E-6,800.000011921E-3,
,,,-228.99998294E-6,-3.60000014,,,,,-228.99998294E-6,800.000011921E-3,
,,,-228.79998141E-6,-3.60000014,,,,,-228.79998141E-6,400.00000596E-3,
,,,-228.59997989E-6,-3.40000010,,,,,-228.59997989E-6,600.000023842E-3,
,,,-228.39997837E-6,-3.79999995,,,,,-228.39997837E-6,600.000023842E-3,
,,,-228.19997685E-6,-3.79999995,,,,,-228.19997685E-6,800.000011921E-3,
,,,-227.99997532E-6,-3.79999995,,,,,-227.99997532E-6,600.000023842E-3,
,,,-227.79998835E-6,-3.79999995,,,,,-227.79998835E-6,600.000023842E-3,
,,,-227.59998683E-6,-3.60000014,,,,,-227.59998683E-6,400.00000596E-3,
,,,-227.39998531E-6,-4.00000000,,,,,-227.39998531E-6,400.00000596E-3,
,,,-227.19998378E-6,-3.79999995,,,,,-227.19998378E-6,600.000023842E-3,
,,,-226.99998226E-6,-3.79999995,,,,,-226.99998226E-6,600.000023842E-3,
,,,-226.79998074E-6,-3.79999995,,,,,-226.79998074E-6,400.00000596E-3,
,,,-226.59997921E-6,-3.79999995,,,,,-226.59997921E-6,400.00000596E-3,
,,,-226.39997769E-6,-4.00000000,,,,,-226.39997769E-6,800.000011921E-3,
,,,-226.19997617E-6,-3.60000014,,,,,-226.19997617E-6,600.000023842E-3,
,,,-225.99998920E-6,-4.00000000,,,,,-225.99998920E-6,600.000023842E-3,
,,,-225.79998767E-6,-4.00000000,,,,,-225.79998767E-6,600.000023842E-3,
,,,-225.59998615E-6,-3.79999995,,,,,-225.59998615E-6,400.00000596E-3,
,,,-225.39998463E-6,-3.79999995,,,,,-225.39998463E-6,400.00000596E-3,
,,,-225.19998311E-6,-4.00000000,,,,,-225.19998311E-6,400.00000596E-3,
,,,-224.99998158E-6,-4.00000000,,,,,-224.99998158E-6,600.000023842E-3,
,,,-224.79998006E-6,-4.00000000,,,,,-224.79998006E-6,600.000023842E-3,
,,,-224.59997854E-6,-4.00000000,,,,,-224.59997854E-6,200.00000298E-3,
,,,-224.39997701E-6,-4.00000000,,,,,-224.39997701E-6,600.000023842E-3,
,,,-224.19997549E-6,-4.00000000,,,,,-224.19997549E-6,400.00000596E-3,
,,,-223.99998852E-6,-3.79999995,,,,,-223.99998852E-6,400.00000596E-3,
,,,-223.79998700E-6,-4.00000000,,,,,-223.79998700E-6,400.00000596E-3,
,,,-223.59998547E-6,-3.79999995,,,,,-223.59998547E-6,400.00000596E-3,
,,,-223.39998395E-6,-3.79999995,,,,,-223.39998395E-6,600.000023842E-3,
,,,-223.19998243E-6,-3.79999995,,,,,-223.19998243E-6,600.000023842E-3,
,,,-222.99998091E-6,-3.79999995,,,,,-222.99998091E-6,600.000023842E-3,
,,,-222.79997938E-6,-3.60000014,,,,,-222.79997938E-6,400.00000596E-3,
,,,-222.59997786E-6,-3.79999995,,,,,-222.59997786E-6,400.00000596E-3,
,,,-222.39997634E-6,-4.00000000,,,,,-222.39997634E-6,400.00000596E-3,
,,,-222.19998937E-6,-4.00000000,,,,,-222.19998937E-6,200.00000298E-3,
,,,-221.99998784E-6,-3.79999995,,,,,-221.99998784E-6,600.000023842E-3,
,,,-221.79998632E-6,-4.00000000,,,,,-221.79998632E-6,400.00000596E-3,
,,,-221.59998480E-6,-4.20000029,,,,,-221.59998480E-6,400.00000596E-3,
,,,-221.39998327E-6,-4.00000000,,,,,-221.39998327E-6,400.00000596E-3,
,,,-221.19998175E-6,-3.79999995,,,,,-221.19998175E-6,600.000023842E-3,
,,,-220.99998023E-6,-4.00000000,,,,,-220.99998023E-6,200.00000298E-3,
,,,-220.79997871E-6,-4.00000000,,,,,-220.79997871E-6,400.00000596E-3,
,,,-220.59997718E-6,-3.79999995,,,,,-220.59997718E-6,400.00000596E-3,
,,,-220.39997566E-6,-3.79999995,,,,,-220.39997566E-6,600.000023842E-3,
,,,-220.19998869E-6,-3.79999995,,,,,-220.19998869E-6,400.00000596E-3,
,,,-219.99998717E-6,-3.79999995,,,,,-219.99998717E-6,600.000023842E-3,
,,,-219.79998564E-6,-3.79999995,,,,,-219.79998564E-6,600.000023842E-3,
,,,-219.59998412E-6,-3.79999995,,,,,-219.59998412E-6,400.00000596E-3,
,,,-219.39998260E-6,-4.00000000,,,,,-219.39998260E-6,400.00000596E-3,
,,,-219.19998107E-6,-4.20000029,,,,,-219.19998107E-6,400.00000596E-3,
,,,-218.99997955E-6,-3.79999995,,,,,-218.99997955E-6,400.00000596E-3,
,,,-218.79997803E-6,-3.79999995,,,,,-218.79997803E-6,600.000023842E-3,
,,,-218.59997651E-6,-3.79999995,,,,,-218.59997651E-6,400.00000596E-3,
,,,-218.39998954E-6,-4.00000000,,,,,-218.39998954E-6,400.00000596E-3,
,,,-218.19998801E-6,-3.79999995,,,,,-218.19998801E-6,600.000023842E-3,
,,,-217.99998649E-6,-3.79999995,,,,,-217.99998649E-6,600.000023842E-3,
,,,-217.79998497E-6,-3.60000014,,,,,-217.79998497E-6,400.00000596E-3,
,,,-217.59998344E-6,-3.60000014,,,,,-217.59998344E-6,600.000023842E-3,
,,,-217.39998192E-6,-3.60000014,,,,,-217.39998192E-6,600.000023842E-3,
,,,-217.19998040E-6,-3.60000014,,,,,-217.19998040E-6,800.000011921E-3,
,,,-216.99997887E-6,-3.60000014,,,,,-216.99997887E-6,600.000023842E-3,
,,,-216.79997735E-6,-3.79999995,,,,,-216.79997735E-6,600.000023842E-3,
,,,-216.59997583E-6,-3.60000014,,,,,-216.59997583E-6,600.000023842E-3,
,,,-216.39998886E-6,-3.40000010,,,,,-216.39998886E-6,600.000023842E-3,
,,,-216.19998734E-6,-3.60000014,,,,,-216.19998734E-6,600.000023842E-3,
,,,-215.99998581E-6,-3.60000014,,,,,-215.99998581E-6,800.000011921E-3,
,,,-215.79998429E-6,-3.40000010,,,,,-215.79998429E-6,800.000011921E-3,
,,,-215.59998277E-6,-3.40000010,,,,,-215.59998277E-6,800.000011921E-3,
,,,-215.39998124E-6,-3.40000010,,,,,-215.39998124E-6,800.000011921E-3,
,,,-215.19997972E-6,-3.79999995,,,,,-215.19997972E-6,800.000011921E-3,
,,,-214.99997820E-6,-3.79999995,,,,,-214.99997820E-6,800.000011921E-3,
,,,-214.79997667E-6,-3.60000014,,,,,-214.79997667E-6,800.000011921E-3,
,,,-214.59997515E-6,-3.40000010,,,,,-214.59997515E-6,1.000000,
,,,-214.39998818E-6,-3.40000010,,,,,-214.39998818E-6,1.000000,
,,,-214.19998666E-6,-3.40000010,,,,,-214.19998666E-6,1.2000000,
,,,-213.99998514E-6,-3.40000010,,,,,-213.99998514E-6,800.000011921E-3,
,,,-213.79998361E-6,-3.40000010,,,,,-213.79998361E-6,1.000000,
,,,-213.59998209E-6,-3.00000000,,,,,-213.59998209E-6,1.2000000,
,,,-213.39998057E-6,-3.20000005,,,,,-213.39998057E-6,1.000000,
,,,-213.19997904E-6,-3.20000005,,,,,-213.19997904E-6,1.4000000,
,,,-212.99997752E-6,-3.20000005,,,,,-212.99997752E-6,1.2000000,
,,,-212.79997600E-6,-3.20000005,,,,,-212.79997600E-6,1.000000,
,,,-212.59998903E-6,-3.20000005,,,,,-212.59998903E-6,1.2000000,
,,,-212.39998750E-6,-3.00000000,,,,,-212.39998750E-6,1.000000,
,,,-212.19998598E-6,-3.00000000,,,,,-212.19998598E-6,1.000000,
,,,-211.99998446E-6,-2.79999995,,,,,-211.99998446E-6,1.4000000,
,,,-211.79998294E-6,-3.00000000,,,,,-211.79998294E-6,1.2000000,
,,,-211.59998141E-6,-2.79999995,,,,,-211.59998141E-6,1.6000000,
,,,-211.39997989E-6,-3.00000000,,,,,-211.39997989E-6,1.4000000,
,,,-211.19997837E-6,-3.00000000,,,,,-211.19997837E-6,1.4000000,
,,,-210.99997684E-6,-2.79999995,,,,,-210.99997684E-6,1.6000000,
,,,-210.79997532E-6,-2.79999995,,,,,-210.79997532E-6,1.2000000,
,,,-210.59998835E-6,-2.79999995,,,,,-210.59998835E-6,1.4000000,
,,,-210.39998683E-6,-2.6000001,,,,,-210.39998683E-6,1.6000000,
,,,-210.19998530E-6,-3.00000000,,,,,-210.19998530E-6,1.6000000,
,,,-209.99998378E-6,-2.79999995,,,,,-209.99998378E-6,1.4000000,
,,,-209.79998226E-6,-2.6000001,,,,,-209.79998226E-6,1.6000000,
,,,-209.59998074E-6,-2.6000001,,,,,-209.59998074E-6,1.6000000,
,,,-209.39997921E-6,-2.4000001,,,,,-209.39997921E-6,1.8000001,
,,,-209.19997769E-6,-2.6000001,,,,,-209.19997769E-6,1.8000001,
,,,-208.99997617E-6,-2.4000001,,,,,-208.99997617E-6,1.8000001,
,,,-208.79998920E-6,-2.4000001,,,,,-208.79998920E-6,1.8000001,
,,,-208.59998767E-6,-2.4000001,,,,,-208.59998767E-6,1.8000001,
,,,-208.39998615E-6,-2.4000001,,,,,-208.39998615E-6,2.2000000,
,,,-208.19998463E-6,-2.2000000,,,,,-208.19998463E-6,2.0000000,
,,,-207.99998310E-6,-2.2000000,,,,,-207.99998310E-6,2.0000000,
,,,-207.79998158E-6,-2.0000000,,,,,-207.79998158E-6,2.0000000,
,,,-207.59998006E-6,-2.4000001,,,,,-207.59998006E-6,1.8000001,
,,,-207.39997854E-6,-2.2000000,,,,,-207.39997854E-6,2.0000000,
,,,-207.19997701E-6,-2.0000000,,,,,-207.19997701E-6,2.2000000,
,,,-206.99997549E-6,-2.0000000,,,,,-206.99997549E-6,2.2000000,
,,,-206.79998852E-6,-2.0000000,,,,,-206.79998852E-6,2.2000000,
,,,-206.59998700E-6,-2.0000000,,,,,-206.59998700E-6,2.4000001,
,,,-206.39998547E-6,-2.0000000,,,,,-206.39998547E-6,2.4000001,
,,,-206.19998395E-6,-2.0000000,,,,,-206.19998395E-6,2.6000001,
,,,-205.99998243E-6,-1.8000001,,,,,-205.99998243E-6,2.6000001,
,,,-205.79998090E-6,-1.8000001,,,,,-205.79998090E-6,2.4000001,
,,,-205.59997938E-6,-1.8000001,,,,,-205.59997938E-6,2.6000001,
,,,-205.39997786E-6,-1.8000001,,,,,-205.39997786E-6,2.6000001,
,,,-205.19997634E-6,-1.8000001,,,,,-205.19997634E-6,2.79999995,
,,,-204.99998936E-6,-1.8000001,,,,,-204.99998936E-6,2.79999995,
,,,-204.79998784E-6,-1.6000000,,,,,-204.79998784E-6,2.6000001,
,,,-204.59998632E-6,-1.6000000,,,,,-204.59998632E-6,2.79999995,
,,,-204.39998480E-6,-1.6000000,,,,,-204.39998480E-6,2.79999995,
,,,-204.19998327E-6,-1.4000000,,,,,-204.19998327E-6,3.00000000,
,,,-203.99998175E-6,-1.6000000,,,,,-203.99998175E-6,3.00000000,
,,,-203.79998023E-6,-1.2000000,,,,,-203.79998023E-6,2.79999995,
,,,-203.59997870E-6,-1.000000,,,,,-203.59997870E-6,3.00000000,
,,,-203.39997718E-6,-1.2000000,,,,,-203.39997718E-6,3.00000000,
,,,-203.19997566E-6,-1.2000000,,,,,-203.19997566E-6,2.79999995,
,,,-202.99998869E-6,-1.2000000,,,,,-202.99998869E-6,3.20000005,
,,,-202.79998716E-6,-1.4000000,,,,,-202.79998716E-6,3.20000005,
,,,-202.59998564E-6,-1.2000000,,,,,-202.59998564E-6,3.20000005,
,,,-202.39998412E-6,-1.2000000,,,,,-202.39998412E-6,3.20000005,
,,,-202.19998260E-6,-1.000000,,,,,-202.19998260E-6,3.40000010,
,,,-201.99998107E-6,-1.000000,,,,,-201.99998107E-6,3.20000005,
,,,-201.79997955E-6,-1.000000,,,,,-201.79997955E-6,3.40000010,
,,,-201.59997803E-6,-800.000011921E-3,,,,,-201.59997803E-6,3.40000010,
,,,-201.39997650E-6,-800.000011921E-3,,,,,-201.39997650E-6,3.40000010,
,,,-201.19997498E-6,-600.000023842E-3,,,,,-201.19997498E-6,3.60000014,
,,,-200.99998801E-6,-600.000023842E-3,,,,,-200.99998801E-6,3.60000014,
,,,-200.79998649E-6,-800.000011921E-3,,,,,-200.79998649E-6,3.60000014,
,,,-200.59998496E-6,-600.000023842E-3,,,,,-200.59998496E-6,3.79999995,
,,,-200.39998344E-6,-600.000023842E-3,,,,,-200.39998344E-6,3.79999995,
,,,-200.19998192E-6,-400.00000596E-3,,,,,-200.19998192E-6,3.79999995,
,,,-199.99998040E-6,-400.00000596E-3,,,,,-199.99998040E-6,4.00000000,
,,,-199.79997887E-6,-600.000023842E-3,,,,,-199.79997887E-6,4.00000000,
,,,-199.59997735E-6,-400.00000596E-3,,,,,-199.59997735E-6,4.00000000,
,,,-199.39997583E-6,-600.000023842E-3,,,,,-199.39997583E-6,4.00000000,
,,,-199.19998886E-6,-200.00000298E-3,,,,,-199.19998886E-6,4.20000029,
,,,-198.99998733E-6,-200.00000298E-3,,,,,-198.99998733E-6,4.00000000,
,,,-198.79998581E-6,0.0,,,,,-198.79998581E-6,4.00000000,
,,,-198.59998429E-6,-200.00000298E-3,,,,,-198.59998429E-6,4.20000029,
,,,-198.39998276E-6,200.00000298E-3,,,,,-198.39998276E-6,4.20000029,
,,,-198.19998124E-6,0.0,,,,,-198.19998124E-6,4.40000010,
,,,-197.99997972E-6,200.00000298E-3,,,,,-197.99997972E-6,4.20000029,
,,,-197.79997820E-6,200.00000298E-3,,,,,-197.79997820E-6,4.40000010,
,,,-197.59997667E-6,0.0,,,,,-197.59997667E-6,4.40000010,
,,,-197.39997515E-6,400.00000596E-3,,,,,-197.39997515E-6,4.40000010,
,,,-197.19998818E-6,0.0,,,,,-197.19998818E-6,4.40000010,
,,,-196.99998666E-6,400.00000596E-3,,,,,-196.99998666E-6,4.59999990,
,,,-196.79998513E-6,600.000023842E-3,,,,,-196.79998513E-6,4.80000019,
,,,-196.59998361E-6,400.00000596E-3,,,,,-196.59998361E-6,4.80000019,
,,,-196.39998209E-6,600.000023842E-3,,,,,-196.39998209E-6,4.80000019,
,,,-196.19998056E-6,600.000023842E-3,,,,,-196.19998056E-6,4.80000019,
,,,-195.99997904E-6,600.000023842E-3,,,,,-195.99997904E-6,4.59999990,
,,,-195.79997752E-6,600.000023842E-3,,,,,-195.79997752E-6,5.00000000,
,,,-195.59997600E-6,800.000011921E-3,,,,,-195.59997600E-6,5.00000000,
,,,-195.39998902E-6,600.000023842E-3,,,,,-195.39998902E-6,5.20000029,
,,,-195.19998750E-6,800.000011921E-3,,,,,-195.19998750E-6,5.20000029,
,,,-194.99998598E-6,800.000011921E-3,,,,,-194.99998598E-6,5.00000000,
,,,-194.79998446E-6,800.000011921E-3,,,,,-194.79998446E-6,5.00000000,
,,,-194.59998293E-6,800.000011921E-3,,,,,-194.59998293E-6,5.59999990,
,,,-194.39998141E-6,1.000000,,,,,-194.39998141E-6,5.40000010,
,,,-194.19997989E-6,1.2000000,,,,,-194.19997989E-6,5.40000010,
,,,-193.99997836E-6,1.000000,,,,,-193.99997836E-6,5.20000029,
,,,-193.79997684E-6,1.2000000,,,,,-193.79997684E-6,5.40000010,
,,,-193.59997532E-6,1.2000000,,,,,-193.59997532E-6,5.59999990,
,,,-193.39998835E-6,1.2000000,,,,,-193.39998835E-6,5.80000019,
,,,-193.19998682E-6,1.2000000,,,,,-193.19998682E-6,5.40000010,
,,,-192.99998530E-6,1.2000000,,,,,-192.99998530E-6,5.59999990,
,,,-192.79998378E-6,1.4000000,,,,,-192.79998378E-6,5.80000019,
,,,-192.59998226E-6,1.4000000,,,,,-192.59998226E-6,5.80000019,
,,,-192.39998073E-6,1.4000000,,,,,-192.39998073E-6,5.80000019,
,,,-192.19997921E-6,1.6000000,,,,,-192.19997921E-6,6.20000029,
,,,-191.99997769E-6,1.6000000,,,,,-191.99997769E-6,6.00000000,
,,,-191.79997616E-6,1.8000001,,,,,-191.79997616E-6,5.80000019,
,,,-191.59998919E-6,1.8000001,,,,,-191.59998919E-6,5.80000019,
,,,-191.39998767E-6,1.6000000,,,,,-191.39998767E-6,6.00000000,
,,,-191.19998615E-6,1.8000001,,,,,-191.19998615E-6,6.00000000,
,,,-190.99998462E-6,1.8000001,,,,,-190.99998462E-6,6.00000000,
,,,-190.79998310E-6,2.0000000,,,,,-190.79998310E-6,6.00000000,
,,,-190.59998158E-6,2.2000000,,,,,-190.59998158E-6,6.20000029,
,,,-190.39998006E-6,1.8000001,,,,,-190.39998006E-6,6.20000029,
,,,-190.19997853E-6,1.8000001,,,,,-190.19997853E-6,6.20000029,
,,,-189.99997701E-6,2.0000000,,,,,-189.99997701E-6,6.40000010,
,,,-189.79997549E-6,2.0000000,,,,,-189.79997549E-6,6.40000010,
,,,-189.59998852E-6,2.0000000,,,,,-189.59998852E-6,6.40000010,
,,,-189.39998699E-6,2.0000000,,,,,-189.39998699E-6,6.59999990,
,,,-189.19998547E-6,2.2000000,,,,,-189.19998547E-6,6.40000010,
,,,-188.99998395E-6,2.4000001,,,,,-188.99998395E-6,6.59999990,
,,,-188.79998242E-6,2.4000001,,,,,-188.79998242E-6,6.59999990,
,,,-188.59998090E-6,2.4000001,,,,,-188.59998090E-6,6.59999990,
,,,-188.39997938E-6,2.4000001,,,,,-188.39997938E-6,7.00000000,
,,,-188.19997786E-6,2.6000001,,,,,-188.19997786E-6,6.80000019,
,,,-187.99997633E-6,2.79999995,,,,,-187.99997633E-6,6.80000019,
,,,-187.79997481E-6,2.4000001,,,,,-187.79997481E-6,6.59999990,
,,,-187.59998784E-6,2.4000001,,,,,-187.59998784E-6,6.80000019,
,,,-187.39998632E-6,2.4000001,,,,,-187.39998632E-6,6.80000019,
,,,-187.19998479E-6,2.79999995,,,,,-187.19998479E-6,6.80000019,
,,,-186.99998327E-6,2.6000001,,,,,-186.99998327E-6,6.80000019,
,,,-186.79998175E-6,2.6000001,,,,,-186.79998175E-6,7.20000029,
,,,-186.59998022E-6,2.79999995,,,,,-186.59998022E-6,7.20000029,
,,,-186.39997870E-6,2.79999995,,,,,-186.39997870E-6,7.00000000,
,,,-186.19997718E-6,2.79999995,,,,,-186.19997718E-6,7.20000029,
,,,-185.99997566E-6,2.79999995,,,,,-185.99997566E-6,7.20000029,
,,,-185.79998869E-6,2.79999995,,,,,-185.79998869E-6,7.20000029,
,,,-185.59998716E-6,3.00000000,,,,,-185.59998716E-6,7.20000029,
,,,-185.39998564E-6,3.00000000,,,,,-185.39998564E-6,7.400000095,
,,,-185.19998412E-6,2.79999995,,,,,-185.19998412E-6,7.400000095,
,,,-184.99998259E-6,3.20000005,,,,,-184.99998259E-6,7.400000095,
,,,-184.79998107E-6,3.20000005,,,,,-184.79998107E-6,7.400000095,
